seqnames,start,end,strand,gene_id,gene_name
chr15,54340785,54343073,-,ENSG00000259619,AC010867.1
chr15,54612929,54613763,-,ENSG00000259550,HNRNPA1P74
chr15,55348945,55384371,+,ENSG00000260937,AC025272.1
chr15,55464170,55470373,-,ENSG00000279145,AC011912.1
chr15,55473004,55489265,-,ENSG00000137876,RSL24D1
chr15,55495164,55611311,-,ENSG00000069974,RAB27A
chr15,55581047,55581544,-,ENSG00000276533,AC018926.2
chr15,55609382,55611359,-,ENSG00000225973,PIGBOS1
chr15,55611158,55647846,+,ENSG00000069943,PIGB
chr15,55632230,55700708,-,ENSG00000260916,CCPG1
chr15,55635339,55635773,-,ENSG00000274765,AC018926.1
chr15,55638545,55638950,-,ENSG00000277548,AC018926.3
chr15,55647446,55790558,-,ENSG00000261771,DNAAF4-CCPG1
chr15,55665138,55665232,-,ENSG00000207964,MIR628
chr15,55700746,55710962,+,ENSG00000261652,C15orf65
chr15,55702723,55800432,-,ENSG00000256061,DNAAF4
chr15,55734833,55735555,-,ENSG00000260036,AC013355.1
chr15,55831088,55881145,-,ENSG00000171016,PYGO1
chr15,55903744,56035288,-,ENSG00000166450,PRTG
chr15,55972583,55973661,+,ENSG00000259180,AC012378.1
chr15,56038837,56038965,+,ENSG00000259369,AC009997.1
chr15,56053215,56053300,-,ENSG00000221218,AC009997.1
chr15,56119120,56285944,-,ENSG00000069869,NEDD4
chr15,56247899,56248002,-,ENSG00000238513,snoU13
chr15,56297913,56299374,-,ENSG00000230183,CNOT6LP1
chr15,56321886,56322179,-,ENSG00000239703,RN7SL568P
chr15,56363619,56363837,+,ENSG00000261333,CD24P2
chr15,56379478,56535464,-,ENSG00000181827,RFX7
chr15,56484551,56485460,-,ENSG00000261072,AC084783.1
chr15,56536207,56738195,+,ENSG00000151575,TEX9
chr15,56540985,56541325,+,ENSG00000275417,AC068726.1
chr15,56566728,56566834,-,ENSG00000199784,RNU6-1287P
chr15,56615391,56615917,+,ENSG00000261174,HMGB1P33
chr15,56686519,56688983,-,ENSG00000259941,AC084782.1
chr15,56700681,56702384,-,ENSG00000261823,AC084782.2
chr15,56713742,56757335,-,ENSG00000138587,MNS1
chr15,56739318,56739895,+,ENSG00000277245,AC084782.3
chr15,56835150,56921790,-,ENSG00000260392,AC090518.1
chr15,56922379,57210769,-,ENSG00000137871,ZNF280D
chr15,57022130,57022809,-,ENSG00000274667,AC090517.2
chr15,57087580,57087720,+,ENSG00000279683,AC090517.3
chr15,57138538,57138803,+,ENSG00000225625,AC090517.1
chr15,57179305,57180417,+,ENSG00000276524,AC010999.2
chr15,57200510,57200833,-,ENSG00000275343,AC010999.1
chr15,57210821,57591479,+,ENSG00000140262,TCF12
chr15,57258523,57258595,-,ENSG00000222586,AC010999.1
chr15,57539158,57540091,-,ENSG00000260689,HNRNPA3P11
chr15,57570768,57570871,-,ENSG00000239035,snoU13
chr15,57592563,57599967,+,ENSG00000247982,LINC00926
chr15,57611336,57616106,+,ENSG00000260172,LINC01413
chr15,57617670,57618645,-,ENSG00000260870,NDUFB10P1
chr15,57668165,57842925,+,ENSG00000128849,CGNL1
chr15,57697272,57697373,-,ENSG00000252984,RNU6-844P
chr15,57769682,57770527,-,ENSG00000261489,AC025271.3
chr15,57819385,57821207,-,ENSG00000261265,AC025271.2
chr15,57846153,57847878,+,ENSG00000276772,AC025271.4
chr15,57848149,57848577,-,ENSG00000240874,AC025271.1
chr15,57884106,58006943,+,ENSG00000137878,GCOM1
chr15,57884139,57977562,+,ENSG00000263155,MYZAP
chr15,57998827,58074960,+,ENSG00000255529,POLR2M
chr15,58012493,58013126,+,ENSG00000261219,AC090651.1
chr15,58245622,58790065,-,ENSG00000128918,ALDH1A2
chr15,58271914,58272844,-,ENSG00000259477,AC012653.1
chr15,58282415,58282834,-,ENSG00000274719,AC012653.2
chr15,58357423,58363241,+,ENSG00000259285,AC025431.1
chr15,58430368,58478110,+,ENSG00000103569,AQP9
chr15,58442474,58442762,+,ENSG00000259651,MTCO3P23
chr15,58442834,58443161,+,ENSG00000259626,MTND3P12
chr15,58443232,58444712,+,ENSG00000259600,AC066616.2
chr15,58444805,58446606,+,ENSG00000259379,MTND5P32
chr15,58447159,58448260,+,ENSG00000259671,MTCYBP23
chr15,58492805,58493217,+,ENSG00000240934,AC066616.1
chr15,58702768,58862042,+,ENSG00000166035,LIPC
chr15,58727089,58790934,-,ENSG00000259293,LIPC-AS1
chr15,58746526,58747181,+,ENSG00000277229,AC084781.1
chr15,58748387,58748547,+,ENSG00000277790,AC084781.2
chr15,58813510,58815570,+,ENSG00000259476,AC018904.2
chr15,58879706,58883875,+,ENSG00000259250,AC018904.1
chr15,58881006,59042177,-,ENSG00000137845,ADAM10
chr15,58892331,58892434,-,ENSG00000239100,snoU13
chr15,58964495,58965132,+,ENSG00000270986,HMGB1P51
chr15,58978610,58978816,+,ENSG00000182625,AC091046.1
chr15,58983305,58985324,-,ENSG00000282100,AC091046.3
chr15,58996051,58996353,-,ENSG00000199730,RN7SKP95
chr15,59024387,59025348,+,ENSG00000278513,AC091046.2
chr15,59047824,59048446,-,ENSG00000259173,AC090515.3
chr15,59052666,59052880,-,ENSG00000200318,U3
chr15,59060271,59063173,-,ENSG00000245975,AC090515.2
chr15,59063391,59154099,+,ENSG00000128923,MINDY2
chr15,59107471,59109927,+,ENSG00000259402,AC090515.5
chr15,59149030,59157262,-,ENSG00000259353,AC090515.4
chr15,59157205,59157502,+,ENSG00000259738,ZNF444P1
chr15,59157374,59389618,+,ENSG00000157450,RNF111
chr15,59161858,59162333,+,ENSG00000242747,AC090515.1
chr15,59171244,59225852,-,ENSG00000137776,SLTM
chr15,59182166,59186281,+,ENSG00000225798,AC025918.1
chr15,59259245,59260007,-,ENSG00000259393,AC025918.2
chr15,59341598,59342584,-,ENSG00000241640,AC092757.1
chr15,59397277,59417244,+,ENSG00000157456,CCNB2
chr15,59407746,59408288,-,ENSG00000277144,AC092757.3
chr15,59413233,59425449,+,ENSG00000259732,AC092757.2
chr15,59424633,59665099,-,ENSG00000157483,MYO1E
chr15,59439899,59440054,+,ENSG00000268327,C15ORF31
chr15,59443177,59443267,-,ENSG00000221096,AC092757.1
chr15,59463382,59463461,-,ENSG00000253030,MIR2116
chr15,59499022,59500714,+,ENSG00000171989,LDHAL6B
chr15,59504847,59504987,-,ENSG00000200070,RNU4-80P
chr15,59508845,59508925,+,ENSG00000215983,AC092756.1
chr15,59558919,59563361,-,ENSG00000259771,AC092756.1
chr15,59633513,59633616,-,ENSG00000199512,RNU6-212P
chr15,59640847,59652088,-,ENSG00000259735,AC092868.2
chr15,59664892,59815748,+,ENSG00000157470,FAM81A
chr15,59682407,59682516,+,ENSG00000238767,snoU13
chr15,59693420,59694203,-,ENSG00000259750,AC092868.3
chr15,59699162,59700353,-,ENSG00000259674,AC092868.1
chr15,59701104,59701214,+,ENSG00000200252,Y_RNA
chr15,59817621,59818080,-,ENSG00000243780,AC092754.2
chr15,59844814,59845292,-,ENSG00000240238,AC092754.1
chr15,59866302,59866421,-,ENSG00000201704,RNA5SP396
chr15,59867827,59867922,-,ENSG00000200606,Y_RNA
chr15,59887074,59932438,+,ENSG00000140297,GCNT3
chr15,59930261,59949740,-,ENSG00000140307,GTF2A2
chr15,59936497,59964501,-,ENSG00000227161,AC092755.1
chr15,59951345,59981733,-,ENSG00000140299,BNIP2
chr15,59968956,59969520,+,ENSG00000259657,PIGHP1
chr15,59980716,59981617,+,ENSG00000259238,AC092755.2
chr15,60060551,60061345,+,ENSG00000234797,RPS3AP6
chr15,60163710,60165694,-,ENSG00000259601,AC092079.1
chr15,60257141,60258283,+,ENSG00000259573,NMNAT1P5
chr15,60296421,60353929,+,ENSG00000171956,FOXB1
chr15,60345403,60346291,-,ENSG00000259558,MESTP2
chr15,60365753,60410519,-,ENSG00000259223,AC009654.1
chr15,60639333,60695082,-,ENSG00000182718,ANXA2
chr15,60682570,60682881,+,ENSG00000240163,AC087385.1
chr15,60696662,60697159,+,ENSG00000242667,AC087385.2
chr15,60701433,60701619,-,ENSG00000273721,AC087385.3
chr15,60711808,60771359,-,ENSG00000128915,ICE2
chr15,60771377,60922836,+,ENSG00000245534,RORA-AS1
chr15,60780483,61521518,-,ENSG00000069667,RORA
chr15,60822172,60837358,+,ENSG00000259274,AC107241.1
chr15,60850279,60850600,+,ENSG00000259513,CYCSP38
chr15,60885226,60885659,+,ENSG00000273958,AC009560.1
chr15,60973768,60979087,+,ENSG00000259482,RORA-AS2
chr15,61028968,61029085,+,ENSG00000212625,RNA5SP397
chr15,61056105,61057824,+,ENSG00000259591,AC022898.1
chr15,61139956,61141267,-,ENSG00000273792,AC022898.2
chr15,61473448,61488137,+,ENSG00000259481,AC012404.1
chr15,61504112,61506430,+,ENSG00000259575,AC012404.2
chr15,61532105,61532530,+,ENSG00000276473,AC107905.1
chr15,61590990,61927648,-,ENSG00000259616,AC104574.2
chr15,61890713,61897440,+,ENSG00000259530,AC104574.1
chr15,61931548,62007370,-,ENSG00000259675,AC018618.1
chr15,61966966,61967411,+,ENSG00000271195,AC018618.2
chr15,62022049,62023588,+,ENSG00000259284,LINC02349
chr15,62036140,62036218,+,ENSG00000266349,AC018618.1
chr15,62126951,62144351,+,ENSG00000259564,AC009554.1
chr15,62144588,62352672,-,ENSG00000129003,VPS13C
chr15,62206624,62206875,+,ENSG00000264376,RN7SL613P
chr15,62352702,62354633,+,ENSG00000259251,AC104590.1
chr15,62359176,62363116,+,ENSG00000198535,C2CD4A
chr15,62374649,62375504,-,ENSG00000259466,NPM1P47
chr15,62455734,62457482,-,ENSG00000205502,C2CD4B
chr15,62488344,62495517,-,ENSG00000259697,AC126323.2
chr15,62520095,62545434,-,ENSG00000166104,AC126323.1
chr15,62522583,62524094,-,ENSG00000259878,AC126323.3
chr15,62535565,62535647,-,ENSG00000221141,AC126323.1
chr15,62545929,62562879,-,ENSG00000260062,GOLGA2P11
chr15,62547885,62548620,-,ENSG00000260375,AC126323.4
chr15,62566362,62570564,+,ENSG00000261296,AC126323.6
chr15,62576389,62577205,+,ENSG00000260957,AC126323.5
chr15,62654228,62654530,-,ENSG00000259557,HMGN1P26
chr15,62679526,62681074,-,ENSG00000274340,AC032011.1
chr15,62682725,63136830,+,ENSG00000171914,TLN2
chr15,62929371,62937490,-,ENSG00000259458,MGC15885
chr15,62975115,62982647,-,ENSG00000259756,AC100839.1
chr15,63079006,63079093,+,ENSG00000265317,AC103740.1
chr15,63116156,63116240,+,ENSG00000211137,MIR190A
chr15,63119874,63176233,-,ENSG00000259370,AC103740.1
chr15,63188011,63191742,+,ENSG00000259727,AC103740.2
chr15,63245372,63246323,+,ENSG00000259394,AC079328.1
chr15,63334831,63364114,+,ENSG00000140416,TPM1
chr15,63338233,63341586,-,ENSG00000259498,AC079328.2
chr15,63362224,63364110,-,ENSG00000259627,AC079328.3
chr15,63391069,63402602,+,ENSG00000259672,AC087612.1
chr15,63413999,63434260,+,ENSG00000103642,LACTB
chr15,63418071,63450220,-,ENSG00000185088,RPS27L
chr15,63481668,63559981,+,ENSG00000166128,RAB8B
chr15,63568217,63601325,+,ENSG00000138613,APH1B
chr15,63613577,63674360,-,ENSG00000074410,CA12
chr15,63682335,63730519,+,ENSG00000259459,AC087525.1
chr15,63748493,63761550,-,ENSG00000259268,AC007950.1
chr15,63792936,63795282,-,ENSG00000276651,AC007950.2
chr15,63796710,63886839,+,ENSG00000140455,USP3
chr15,63836446,63893788,-,ENSG00000259248,USP3-AS1
chr15,63889552,63894627,+,ENSG00000197361,FBXL22
chr15,63900817,64126141,-,ENSG00000103657,HERC1
chr15,63967345,64005957,+,ENSG00000259589,AC073167.1
chr15,64163129,64163218,-,ENSG00000199156,MIR422A
chr15,64182229,64182516,+,ENSG00000275785,AC015914.2
chr15,64199235,64364232,-,ENSG00000035664,DAPK2
chr15,64220473,64228152,+,ENSG00000259351,AC015914.1
chr15,64364758,64386217,-,ENSG00000166797,FAM96A
chr15,64386322,64438289,+,ENSG00000028528,SNX1
chr15,64403657,64403768,-,ENSG00000201071,Y_RNA
chr15,64443914,64449680,+,ENSG00000157734,SNX22
chr15,64448011,64455404,-,ENSG00000166794,PPIB
chr15,64457716,64648458,-,ENSG00000169118,CSNK1G1
chr15,64473379,64673709,-,ENSG00000259316,AC087632.1
chr15,64634738,64634897,+,ENSG00000252774,SNORA48
chr15,64656510,64679886,-,ENSG00000166803,PCLAF
chr15,64679947,64747502,+,ENSG00000103671,TRIP4
chr15,64692409,64692671,-,ENSG00000264600,RN7SL595P
chr15,64713401,64713698,-,ENSG00000265067,RN7SL707P
chr15,64737329,64737442,-,ENSG00000206781,Y_RNA
chr15,64752941,64978267,+,ENSG00000180357,ZNF609
chr15,64762452,64763563,+,ENSG00000259682,AC091231.1
chr15,64820866,64821870,-,ENSG00000248415,GAPDHP61
chr15,64885178,64885525,+,ENSG00000243403,AC090543.2
chr15,64923308,64924113,-,ENSG00000239465,AC090543.1
chr15,64945087,64945188,+,ENSG00000207223,Y_RNA
chr15,64963462,64963568,+,ENSG00000207162,RNU6-549P
chr15,64979772,64995480,-,ENSG00000180304,OAZ2
chr15,64987240,64987793,+,ENSG00000265967,AC100830.3
chr15,64988821,64989060,+,ENSG00000264937,AC100830.2
chr15,64993447,65011801,+,ENSG00000259635,AC100830.1
chr15,65032091,65067786,-,ENSG00000166831,RBPMS2
chr15,65054586,65054714,-,ENSG00000221033,MIR1272
chr15,65107831,65117867,-,ENSG00000140451,PIF1
chr15,65134082,65160206,+,ENSG00000241839,PLEKHO2
chr15,65134082,65223118,+,ENSG00000249240,AC069368.1
chr15,65192180,65192438,-,ENSG00000264929,RN7SL348P
chr15,65204101,65251042,+,ENSG00000166839,ANKDD1A
chr15,65235436,65235869,-,ENSG00000275332,AC103691.2
chr15,65243131,65243670,-,ENSG00000274383,AC103691.1
chr15,65255362,65282648,-,ENSG00000090487,SPG21
chr15,65293850,65321977,-,ENSG00000103707,MTFMT
chr15,65318426,65319014,+,ENSG00000270218,AC013553.2
chr15,65337708,65345734,+,ENSG00000186198,SLC51B
chr15,65341526,65342140,-,ENSG00000277351,AC013553.3
chr15,65345675,65369028,-,ENSG00000103710,RASL12
chr15,65369154,65370530,+,ENSG00000234438,KBTBD13
chr15,65375380,65376001,-,ENSG00000278737,AC013553.4
chr15,65385108,65407535,-,ENSG00000246922,UBAP1L
chr15,65397872,65398138,+,ENSG00000259258,AC013553.1
chr15,65409717,65426174,-,ENSG00000090470,PDCD7
chr15,65440557,65477680,-,ENSG00000166855,CLPX
chr15,65487096,65503826,-,ENSG00000138615,CILP
chr15,65518810,65519035,-,ENSG00000279268,AC068213.1
chr15,65522199,65522305,+,ENSG00000201709,RNU6-686P
chr15,65526798,65592956,-,ENSG00000138617,PARP16
chr15,65577799,65577929,-,ENSG00000206903,SNORA24
chr15,65588389,65588504,+,ENSG00000199568,RNU5A-1
chr15,65594260,65594649,+,ENSG00000259346,AC105129.2
chr15,65597015,65597130,+,ENSG00000200156,RNU5B-1
chr15,65619465,65670378,-,ENSG00000174498,IGDCC3
chr15,65673802,65715410,-,ENSG00000103742,IGDCC4
chr15,65734801,65810042,-,ENSG00000074603,DPP8
chr15,65750912,65751872,+,ENSG00000270690,AC105129.3
chr15,65767656,65767952,-,ENSG00000259232,AC105129.1
chr15,65795079,65795174,+,ENSG00000252217,Y_RNA
chr15,65822756,65870690,+,ENSG00000074696,HACD3
chr15,65845419,65845525,-,ENSG00000207449,RNU6-19P
chr15,65863311,65863411,-,ENSG00000238715,snoU13
chr15,65871091,65903627,-,ENSG00000138614,INTS14
chr15,65903704,65953333,+,ENSG00000074621,SLC24A1
chr15,65947958,65948423,-,ENSG00000275638,AC011939.3
chr15,65950384,66084631,-,ENSG00000174485,DENND4A
chr15,65989171,65989274,-,ENSG00000238311,snoU13
chr15,66011584,66011670,-,ENSG00000264737,MIR4511
chr15,66018392,66184329,+,ENSG00000103769,RAB11A
chr15,66058798,66059736,-,ENSG00000261544,AC011939.2
chr15,66063514,66064477,-,ENSG00000259924,AC011939.1
chr15,66108640,66109819,-,ENSG00000249271,HNRNPA1P44
chr15,66135822,66135896,+,ENSG00000252715,RNU6-265P
chr15,66187417,66546085,-,ENSG00000157890,MEGF11
chr15,66332571,66332670,+,ENSG00000263512,MIR4311
chr15,66570836,66585695,-,ENSG00000261318,AC055855.3
chr15,66585555,66626236,+,ENSG00000166938,DIS3L
chr15,66607252,66624041,-,ENSG00000260773,AC055855.2
chr15,66628544,66679084,-,ENSG00000075131,TIPIN
chr15,66639545,66639680,-,ENSG00000252712,SCARNA14
chr15,66640614,66640713,+,ENSG00000223271,Y_RNA
chr15,66671675,66672253,-,ENSG00000240821,AC055855.1
chr15,66679155,66784650,+,ENSG00000169032,MAP2K1
chr15,66707271,66707536,-,ENSG00000261102,ATP5J2P6
chr15,66738793,66739115,-,ENSG00000243404,AC011276.1
chr15,66780996,66784447,-,ENSG00000261351,AC116913.1
chr15,66782473,66790151,-,ENSG00000174446,SNAPC5
chr15,66789296,66789372,-,ENSG00000266589,MIR4512
chr15,66790353,66816870,-,ENSG00000174444,RPL4
chr15,66793588,66793656,-,ENSG00000199574,SNORD18C
chr15,66794358,66794429,-,ENSG00000202529,SNORD18B
chr15,66795150,66795248,-,ENSG00000199673,SNORD16
chr15,66795581,66795652,-,ENSG00000200623,SNORD18A
chr15,66797297,66842466,+,ENSG00000174442,ZWILCH
chr15,66839517,66858317,-,ENSG00000188501,LCTL
chr15,66874528,66978132,+,ENSG00000259471,LINC01169
chr15,66994566,67075186,+,ENSG00000137834,SMAD6
chr15,67032783,67033489,+,ENSG00000274995,AC013564.1
chr15,67100742,67102898,+,ENSG00000270490,AC110048.1
chr15,67152641,67159361,+,ENSG00000277152,AC110048.2
chr15,67212149,67224093,+,ENSG00000259437,AC093334.1
chr15,67223875,67248856,-,ENSG00000259289,LINC02206
chr15,67263384,67263457,-,ENSG00000256122,AC093334.1
chr15,67276446,67357606,-,ENSG00000259347,AC087482.1
chr15,67293152,67293423,-,ENSG00000259246,HMGN2P47
chr15,67356101,67487533,+,ENSG00000166949,SMAD3
chr15,67435072,67439277,-,ENSG00000259202,AC012568.1
chr15,67493371,67547533,-,ENSG00000103591,AAGAB
chr15,67524784,67525175,+,ENSG00000242634,RPS24P16
chr15,67547138,67794598,+,ENSG00000103599,IQCH
chr15,67695957,67814182,-,ENSG00000259673,IQCH-AS1
chr15,67813406,67822481,+,ENSG00000189227,C15orf61
chr15,67833410,67834942,-,ENSG00000270964,AC016355.1
chr15,67835047,68099461,+,ENSG00000137764,MAP2K5
chr15,67920190,67921473,+,ENSG00000259512,HNRNPA1P5
chr15,68112042,68126899,+,ENSG00000188779,SKOR1
chr15,68125063,68166204,+,ENSG00000259410,AC009292.2
chr15,68126648,68131217,-,ENSG00000245719,AC009292.1
chr15,68132277,68132383,-,ENSG00000206625,RNU6-1
chr15,68266729,68266963,-,ENSG00000261702,AC022254.1
chr15,68277397,68278626,+,ENSG00000260109,AC135628.1
chr15,68346517,68490941,+,ENSG00000033800,PIAS1
chr15,68476370,68522056,-,ENSG00000260007,AC107871.1
chr15,68483043,68498448,-,ENSG00000129007,CALML4
chr15,68499330,68549549,-,ENSG00000128973,CLN6
chr15,68522010,68522127,+,ENSG00000264779,AC107871.1
chr15,68546887,68547277,+,ENSG00000260602,HMGN2P40
chr15,68560130,68570332,-,ENSG00000260657,AC107871.2
chr15,68570141,68588203,+,ENSG00000169018,FEM1B
chr15,68588871,68724501,-,ENSG00000137809,ITGA11
chr15,68871308,69020145,+,ENSG00000103647,CORO2B
chr15,69041840,69043030,+,ENSG00000271232,CARSP1
chr15,69070874,69113236,-,ENSG00000140350,ANP32A
chr15,69094189,69094264,-,ENSG00000265195,MIR4312
chr15,69110560,69239150,+,ENSG00000258484,SPESP1
chr15,69126169,69127088,+,ENSG00000259286,AC087639.1
chr15,69222843,69321229,+,ENSG00000137808,AC027088.1
chr15,69222864,69355083,+,ENSG00000255346,NOX5
chr15,69314569,69316516,+,ENSG00000273851,AC027088.4
chr15,69329889,69335905,-,ENSG00000259265,AC027088.3
chr15,69365266,69388160,+,ENSG00000212766,EWSAT1
chr15,69373219,69392327,+,ENSG00000259222,AC027088.2
chr15,69452923,69564556,+,ENSG00000138604,GLCE
chr15,69452990,69453063,+,ENSG00000266374,AC026512.1
chr15,69539448,69539549,+,ENSG00000265047,AC026992.1
chr15,69542866,69543134,-,ENSG00000241774,RN7SL438P
chr15,69570667,69591102,-,ENSG00000261634,AC026992.2
chr15,69571014,69587661,+,ENSG00000259504,AC026992.1
chr15,69591286,69700119,+,ENSG00000137819,PAQR5
chr15,69617632,69617759,-,ENSG00000221376,SNORA77
chr15,69659924,69660020,+,ENSG00000252972,RNA5SP398
chr15,69683531,69684488,+,ENSG00000259645,AC027237.4
chr15,69689243,69707368,-,ENSG00000259426,AC027237.3
chr15,69698780,69698891,+,ENSG00000207395,Y_RNA
chr15,69706585,69740766,+,ENSG00000137807,KIF23
chr15,69726805,69727459,-,ENSG00000259191,AC027237.1
chr15,69745123,69748533,+,ENSG00000137818,RPLP1
chr15,69750281,69750488,-,ENSG00000207119,U3
chr15,69750861,69754145,-,ENSG00000259215,AC027237.2
chr15,69755365,69863779,+,ENSG00000245750,DRAIC
chr15,69857063,69858129,-,ENSG00000259457,AC100826.1
chr15,69884468,69988089,+,ENSG00000259641,PCAT29
chr15,70023079,70023161,-,ENSG00000238870,AC009677.1
chr15,70077754,70077843,-,ENSG00000215958,AC021818.1
chr15,70095655,70096385,-,ENSG00000259496,AC021818.2
chr15,70113095,70115195,-,ENSG00000259309,AC021818.1
chr15,70127573,70135459,+,ENSG00000259703,LINC00593
chr15,70340129,70390515,-,ENSG00000140332,TLE3
chr15,70371711,70371807,-,ENSG00000207965,MIR629
chr15,70485575,70485683,+,ENSG00000200216,RNU6-745P
chr15,70487977,70490848,-,ENSG00000259252,AC026583.1
chr15,70613915,70619081,+,ENSG00000259503,AC048383.1
chr15,70796246,70798267,-,ENSG00000259473,LINC02205
chr15,70863297,70878945,-,ENSG00000280639,LINC02204
chr15,70894463,70894855,+,ENSG00000259227,AC087699.1
chr15,70907886,70908906,+,ENSG00000281264,SALRNA3
chr15,70927588,70929653,+,ENSG00000280515,SALRNA2
chr15,70946893,71055932,-,ENSG00000137831,UACA
chr15,71041271,71046516,+,ENSG00000259532,AC009269.3
chr15,71050608,71051195,-,ENSG00000274297,AC009269.6
chr15,71060350,71071207,-,ENSG00000259624,AC009269.4
chr15,71083352,71083825,+,ENSG00000259452,AC009269.2
chr15,71088936,71095027,-,ENSG00000235420,AC009269.1
chr15,71121469,71146498,-,ENSG00000166173,LARP6
chr15,71141222,71142109,-,ENSG00000259744,AC009269.5
chr15,71145578,71345996,+,ENSG00000137821,LRRC49
chr15,71151053,71152501,+,ENSG00000259470,KRT8P9
chr15,71173681,71185124,-,ENSG00000129028,THAP10
chr15,71355440,71356328,-,ENSG00000242276,RPL5P3
chr15,71389291,72075722,+,ENSG00000187720,THSD4
chr15,71402583,71407833,-,ENSG00000225362,CT62
chr15,71439989,71481381,-,ENSG00000259964,THSD4-AS1
chr15,71457109,71457754,-,ENSG00000259781,HMGB1P6
chr15,71633497,71634051,-,ENSG00000212664,AC064799.1
chr15,71634663,71640810,+,ENSG00000260586,AC064799.2
chr15,71767826,71767901,+,ENSG00000252813,AC108861.1
chr15,71839619,71842171,-,ENSG00000278408,AC108861.1
chr15,72084977,72110600,+,ENSG00000278570,NR2E3
chr15,72110737,72115725,+,ENSG00000260037,AC104938.1
chr15,72114630,72410918,-,ENSG00000066933,MYO9A
chr15,72150911,72151027,+,ENSG00000200873,RNA5SP399
chr15,72264547,72332606,+,ENSG00000261632,AC022872.1
chr15,72333535,72333994,-,ENSG00000260576,EIF5A2P1
chr15,72337524,72337708,+,ENSG00000222094,RNU2-65P
chr15,72343592,72343670,+,ENSG00000223253,AC022872.1
chr15,72406599,72436029,+,ENSG00000166192,SENP8
chr15,72426982,72427777,+,ENSG00000243568,AC020779.1
chr15,72432845,72447800,-,ENSG00000260173,AC020779.2
chr15,72452148,72490126,-,ENSG00000175318,GRAMD2A
chr15,72491370,72524163,-,ENSG00000067225,PKM
chr15,72533522,72565340,-,ENSG00000137817,PARP6
chr15,72559087,72612287,-,ENSG00000273025,AC009690.3
chr15,72571208,72644135,+,ENSG00000261460,AC009690.2
chr15,72577068,72612470,-,ENSG00000140488,CELF6
chr15,72577068,72668322,-,ENSG00000260729,AC009690.1
